CMDLINE python -u main_sequence.py --total_num_scenes 24 --agent rl --exp_name sequence6-5 --env sequence --sim_gpu_id 1 --task_config tasks/sequence_gibson.yaml --split train --panorama --num_training_frames 1000 --num_local_steps 50 --max_episode_length_straight 50 --sem_pred_prob_thr 0.7
MEM 82167.601562 1775559782.8819
MEM 82533.511719 1775559783.0222
MEM 83664.406250 1775559783.1621
MEM 84928.011719 1775559783.3023
MEM 86252.769531 1775559783.4406
MEM 87855.648438 1775559783.5783
MEM 88951.367188 1775559783.7176
MEM 90312.003906 1775559783.8567
MEM 91723.089844 1775559783.9951
MEM 92929.035156 1775559784.1327
MEM 94149.718750 1775559784.2704
MEM 95236.046875 1775559784.4084
MEM 96328.996094 1775559784.5454
MEM 97517.320312 1775559784.6851
MEM 98726.464844 1775559784.8236
MEM 99875.578125 1775559784.9623
MEM 101118.210938 1775559785.1012
MEM 102074.476562 1775559785.2388
MEM 102749.683594 1775559785.3760
MEM 103759.468750 1775559785.5149
MEM 104715.375000 1775559785.6537
MEM 105509.917969 1775559785.7933
MEM 106462.750000 1775559785.9331
MEM 107108.855469 1775559786.0726
MEM 107898.964844 1775559786.2115
MEM 108167.441406 1775559786.3508
MEM 108543.828125 1775559786.4895
MEM 108979.925781 1775559786.6280
MEM 109413.550781 1775559786.7666
MEM 109658.140625 1775559786.9054
MEM 109693.117188 1775559787.0439
MEM 109790.453125 1775559787.1846
MEM 109888.253906 1775559787.3252
MEM 110076.191406 1775559787.6471
MEM 110220.156250 1775559787.8976
MEM 110370.308594 1775559788.0482
MEM 110746.945312 1775559788.2157
MEM 111055.839844 1775559788.3794
MEM 111493.988281 1775559788.6157
MEM 112201.605469 1775559788.7509
MEM 112746.542969 1775559788.8736
MEM 114460.355469 1775559789.0087
MEM 114986.140625 1775559789.1414
MEM 115425.984375 1775559789.2736
MEM 116839.433594 1775559789.4084
MEM 119166.652344 1775559789.5455
MEM 120387.914062 1775559789.6807
MEM 122150.890625 1775559789.8172
MEM 124718.074219 1775559789.9568
MEM 127492.585938 1775559790.0969
MEM 130415.199219 1775559790.2377
MEM 133834.699219 1775559790.3794
MEM 136801.015625 1775559790.5194
MEM 138160.292969 1775559790.6504
MEM 138513.851562 1775559790.7834
MEM 138637.210938 1775559790.9181
MEM 138732.148438 1775559791.0529
MEM 139045.062500 1775559791.1858
MEM 139245.039062 1775559791.3208
MEM 138785.093750 1775559791.4582
MEM 138792.523438 1775559791.5956
MEM 138774.531250 1775559791.7326
MEM 138744.058594 1775559791.8703
MEM 138918.332031 1775559792.0083
MEM 139131.128906 1775559792.1461
MEM 139346.140625 1775559792.2862
MEM 139556.906250 1775559792.4241
MEM 139732.648438 1775559792.5641
MEM 139837.457031 1775559792.7060
MEM 139967.304688 1775559792.8440
MEM 139963.929688 1775559792.9815
MEM 139964.355469 1775559793.1203
MEM 140052.312500 1775559793.2576
MEM 140141.121094 1775559793.3952
MEM 140147.320312 1775559793.5325
MEM 140147.320312 1775559793.6697
MEM 140147.320312 1775559793.8073
MEM 140147.320312 1775559793.9445
MEM 139964.679688 1775559794.0819
MEM 139964.679688 1775559794.2197
MEM 139964.679688 1775559794.3580
MEM 139964.679688 1775559794.4960
MEM 139964.679688 1775559794.6339
MEM 139964.679688 1775559794.7718
MEM 139964.679688 1775559794.9095
MEM 140095.890625 1775559795.0468
MEM 140422.488281 1775559795.1842
MEM 140752.546875 1775559795.3215
MEM 141001.714844 1775559795.4596
MEM 141228.765625 1775559795.5984
MEM 141431.835938 1775559795.7375
MEM 141698.609375 1775559795.8754
MEM 142029.312500 1775559796.0134
MEM 142360.730469 1775559796.1512
MEM 142691.890625 1775559796.2890
MEM 142955.781250 1775559796.4268
MEM 143191.687500 1775559796.5647
MEM 143433.015625 1775559796.7030
MEM 143668.785156 1775559796.8409
MEM 143905.484375 1775559796.9784
MEM 144141.363281 1775559797.1159
MEM 144376.515625 1775559797.2563
MEM 144616.894531 1775559797.3968
MEM 144855.101562 1775559797.5373
MEM 145096.187500 1775559797.6778
MEM 145339.613281 1775559797.8186
MEM 145586.308594 1775559797.9561
MEM 145824.968750 1775559798.0993
MEM 146093.328125 1775559798.2354
MEM 146370.242188 1775559798.3708
MEM 146595.832031 1775559798.5087
MEM 146792.281250 1775559798.6487
MEM 146949.425781 1775559798.7877
MEM 147123.550781 1775559798.9272
MEM 147271.828125 1775559799.0667
MEM 147468.003906 1775559799.2042
MEM 147625.933594 1775559799.3417
MEM 147893.808594 1775559799.4804
MEM 148215.328125 1775559799.6181
MEM 148497.195312 1775559799.7560
MEM 147044.488281 1775559799.8934
MEM 145434.027344 1775559800.0310
MEM 145319.156250 1775559800.1691
MEM 144708.250000 1775559800.3089
MEM 143187.679688 1775559800.4619
MEM 141245.386719 1775559800.6557
MEM 139823.812500 1775559800.7999
MEM 137736.359375 1775559800.9455
MEM 135478.101562 1775559801.0809
MEM 133356.933594 1775559801.2161
MEM 131191.167969 1775559801.3519
MEM 128852.261719 1775559801.4885
MEM 128137.812500 1775559801.6283
MEM 125741.140625 1775559801.7664
MEM 124830.265625 1775559801.9044
MEM 124775.234375 1775559802.0422
MEM 124714.550781 1775559802.1886
MEM 124687.871094 1775559802.3289
MEM 124687.871094 1775559802.4703
MEM 124687.871094 1775559802.6124
MEM 124687.871094 1775559802.7501
MEM 124687.871094 1775559802.8873
MEM 124687.871094 1775559803.0246
MEM 124687.871094 1775559803.1618
MEM 124687.871094 1775559803.2991
MEM 124687.871094 1775559803.4391
MEM 124687.871094 1775559803.5793
MEM 124687.871094 1775559803.7198
MEM 124687.871094 1775559803.8586
MEM 124687.871094 1775559803.9969
MEM 124687.871094 1775559804.1346
MEM 124687.871094 1775559804.2728
MEM 124687.871094 1775559804.4106
MEM 124687.871094 1775559804.5483
MEM 124687.871094 1775559804.6890
MEM 124687.871094 1775559804.8267
MEM 121768.070312 1775559804.9660
MEM 118058.582031 1775559805.1032
MEM 115065.839844 1775559805.2406
MEM 113696.226562 1775559805.3781
MEM 113915.429688 1775559805.5156
MEM 113681.527344 1775559805.6534
MEM 113689.222656 1775559805.7919
MEM 113694.035156 1775559805.9306
MEM 113704.566406 1775559806.0703
MEM 113718.265625 1775559806.2079
MEM 113726.925781 1775559806.3466
MEM 113735.101562 1775559806.4854
MEM 113744.710938 1775559806.6237
MEM 113745.746094 1775559806.7621
MEM 113745.746094 1775559806.9031
MEM 113749.515625 1775559807.0444
MEM 114003.910156 1775559807.1895
MEM 114193.558594 1775559807.3250
MEM 114294.539062 1775559807.5342
MEM 114434.734375 1775559807.7350
MEM 114567.851562 1775559807.9268
MEM 114698.785156 1775559808.0573
MEM 114819.519531 1775559808.2638
MEM 114848.675781 1775559808.4106
MEM 114958.375000 1775559808.5875
MEM 115115.750000 1775559808.7481
MEM 115358.058594 1775559808.9174
MEM 115416.507812 1775559809.0912
MEM 115619.500000 1775559809.2626
MEM 115859.726562 1775559809.4666
MEM 116084.843750 1775559809.6267
MEM 116302.335938 1775559809.7891
MEM 116373.156250 1775559809.9588
MEM 116447.347656 1775559810.0875
MEM 116562.132812 1775559810.2301
MEM 116802.777344 1775559810.4206
MEM 116876.582031 1775559810.6015
MEM 116893.515625 1775559810.7328
MEM 117059.171875 1775559810.9500
MEM 117088.167969 1775559811.1207
MEM 117074.199219 1775559811.2816
MEM 117098.683594 1775559811.4207
MEM 117128.382812 1775559811.5512
MEM 117191.820312 1775559811.6841
MEM 117270.000000 1775559811.8130
MEM 117434.902344 1775559811.9593
MEM 117590.640625 1775559812.1966
MEM 117622.316406 1775559812.3712
MEM 117860.675781 1775559812.5742
MEM 117994.824219 1775559812.7824
MEM 118126.500000 1775559812.9344
MEM 118309.070312 1775559813.1018
MEM 118378.039062 1775559813.2635
MEM 118483.257812 1775559813.4597
MEM 118633.070312 1775559813.6723
MEM 118824.664062 1775559813.8493
MEM 119119.562500 1775559814.0273
MEM 119162.890625 1775559814.2038
